text,document_label,max_confidence,entity_count,entities_json,error,raw_response,true_label
"Hé 16mehmetali.gabel, je kunt nu een gratis online cursus volgen over middelenmisbruikpreventie bij van Haeften & Haack. Gebruik de code 8784815.",1,0.9,1,"[{""label"": ""email"", ""value"": ""16mehmetali.gabel"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""email"", ""value"": ""16mehmetali.gabel"", ""confidence_score"": ""0.90""}
]
```",1
"Hi 93askin.ghez, make sure the funding (0.17m GBP) is allocated to the biodiversity project. Account: 0x04815142398816cb5746245646f9f14d0881d219.",1,0.9,2,"[{""label"": ""username"", ""value"": ""93askin.ghez"", ""confidence_score"": ""0.90""}, {""label"": ""bank_account"", ""value"": ""0x04815142398816cb5746245646f9f14d0881d219"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""username"", ""value"": ""93askin.ghez"", ""confidence_score"": ""0.90""},
  {""label"": ""bank_account"", ""value"": ""0x04815142398816cb5746245646f9f14d0881d219"", ""confidence_score"": ""0.85""}
]
```",1
"Salut Ejiofor, on doit s'assurer que le montant (537,725.21) est correctement transféré à l'adresse Bitcoin (35SYQM8rqXnLXOmufJpbSCt1dPt94Eo7TL). Confirme ça.",0,0.0,0,[],,"```json
[]
```

Explanation:
The input text does not contain any information that matches the allowed PII labels such as name, username, email, phone, address, dob, ssn, passport, license, credit_card, bank_account, routing_number, tax_id, national_id, student_id, ip_address, url, or mrn. The mention of a Bitcoin address does not fall under any of these categories. Therefore, no PII is detected in this text.",1
Date de naissance: 27/12/2041<br>Numéro de sécurité sociale: 2.48.08.74797.282.66<br>Numéro fiscal: 23 98 184 895 183<br><br>,1,0.95,3,"[{""label"": ""dob"", ""value"": ""27/12/2041"", ""confidence_score"": ""0.90""}, {""label"": ""ssn"", ""value"": ""2.48.08.74797.282.66"", ""confidence_score"": ""0.95""}, {""label"": ""tax_id"", ""value"": ""23 98 184 895 183"", ""confidence_score"": ""0.92""}]",,"```json
[
  {""label"": ""dob"",     ""value"": ""27/12/2041"",    ""confidence_score"": ""0.90""},
  {""label"": ""ssn"",     ""value"": ""2.48.08.74797.282.66"", ""confidence_score"": ""0.95""},
  {""label"": ""tax_id"",  ""value"": ""23 98 184 895 183"",   ""confidence_score"": ""0.92""}
]
```",1
Les relations de travail au sein de Le Vigan nécessitent l'inclusion de l'adresse secondaire (Villa 332) pour toute notification officielle. Consultez le lien https://www.cordier.fr/ pour plus d'informations.,1,0.99,2,"[{""label"": ""address"", ""value"": ""Villa 332"", ""confidence_score"": ""0.85""}, {""label"": ""url"", ""value"": ""https://www.cordier.fr/"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""address"", ""value"": ""Villa 332"", ""confidence_score"": ""0.85""},
  {""label"": ""url"", ""value"": ""https://www.cordier.fr/"", ""confidence_score"": ""0.99""}
]
```",1
"<p>Ajustar las horas requeridas en prácticas de laboratorio para el programa de química. Datos del solicitante: Pushparani, S., ee:b6:17:f3:27:c7.</p>",1,1.0,2,"[{""label"": ""name"", ""value"": ""Pushparani, S."", ""confidence_score"": ""0.90""}, {""label"": ""mac_address"", ""value"": ""ee:b6:17:f3:27:c7"", ""confidence_score"": ""1.00""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Pushparani, S."", ""confidence_score"": ""0.90""},
  {""label"": ""mac_address"", ""value"": ""ee:b6:17:f3:27:c7"", ""confidence_score"": ""1.00""}
]
```",1
Teleconsultatie met Saverina; patiënt besprak slaapproblemen. Raad upzoeken op website https://www.stichting.org/. Vervolggesprek via telefoonnummer 004-25.344 4212.,1,1.0,3,"[{""label"": ""name"", ""value"": ""Saverina"", ""confidence_score"": ""0.85""}, {""label"": ""url"", ""value"": ""https://www.stichting.org/"", ""confidence_score"": ""1.00""}, {""label"": ""phone"", ""value"": ""004-25.344 4212"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Saverina"",   ""confidence_score"": ""0.85""},
  {""label"": ""url"",     ""value"": ""https://www.stichting.org/"", ""confidence_score"": ""1.00""},
  {""label"": ""phone"",   ""value"": ""004-25.344 4212"", ""confidence_score"": ""0.90""}
]
```",1
Médicaments prescrits<br><br>Patient: Sénateur Golczyk<br>Date: 5e janvier 2050<br>Heure: 11:34<br>Médicament: Médina 20mg<br>Quantité: 756.769k unités<br>Administré par: puériculteur sur Chemin des Clos<br>Commentaires: RAS<br>Mot de passe médecin: 9*[2Jn<br>Numéro de carte identitaire: F1407871637062,1,0.9,2,"[{""label"": ""name"", ""value"": ""Sénateur Golczyk"", ""confidence_score"": ""0.85""}, {""label"": ""passport"", ""value"": ""F1407871637062"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Sénateur Golczyk"",    ""confidence_score"": ""0.85""},
  {""label"": ""passport"", ""value"": ""F1407871637062"",      ""confidence_score"": ""0.90""}
]
```",1
"**Modulo di Advocacy Sanitaria** | Partecipazione a attività di advocacy sanitaria. | HTML | Nome: Fourcade, Utente: warlies, Email: S@tutanota.com, IP: [IPV4_7], MAC: 68:20:5d:d3:1e:de, Social: 7562767035084, Età: 51",1,0.95,4,"[{""label"": ""name"", ""value"": ""Fourcade"", ""confidence_score"": ""0.90""}, {""label"": ""username"", ""value"": ""warlies"", ""confidence_score"": ""0.85""}, {""label"": ""email"", ""value"": ""S@tutanota.com"", ""confidence_score"": ""0.95""}, {""label"": ""ip_address"", ""value"": ""[IPV4_7]"", ""confidence_score"": ""0.80""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Fourcade"",   ""confidence_score"": ""0.90""},
  {""label"": ""username"",""value"": ""warlies"",    ""confidence_score"": ""0.85""},
  {""label"": ""email"",   ""value"": ""S@tutanota.com"", ""confidence_score"": ""0.95""},
  {""label"": ""ip_address"",""value"": ""[IPV4_7]"",  ""confidence_score"": ""0.80""}
]
```",1
"Hola, ¿pueden revisar la transacción de € en mi cuenta Cuenta de Negocios?",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any specific personally identifiable information (PII) such as names, addresses, phone numbers, emails, or account details that can be directly linked to an individual. It mentions a ""cuenta de negocios"" but without any identifying number or detail that would classify it under the allowed PII labels like bank_account or routing_number. Therefore, no PII is detected in this text.",0
"Ciao Conto di Trading, il paziente di 0x0fb64699807d8c9d27917fa7547e490ee2f1f6eb mostra segni di miglioramento. Consulta il report e rispondi entro 27/09/2047.",1,0.95,2,"[{""label"": ""name"", ""value"": ""Conto di Trading"", ""confidence_score"": ""0.85""}, {""label"": ""ip_address"", ""value"": ""0x0fb64699807d8c9d27917fa7547e490ee2f1f6eb"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Conto di Trading"", ""confidence_score"": ""0.85""},
  {""label"": ""ip_address"", ""value"": ""0x0fb64699807d8c9d27917fa7547e490ee2f1f6eb"", ""confidence_score"": ""0.95""}
]
```",0
Insurance coverage for Kyproglou at Southeast remains effective for claims processed to account 225824628259504322. Ensure all incidents match guidelines. Birth date: 08/31/1947. Report details to Block 679.,1,0.95,3,"[{""label"": ""name"", ""value"": ""Kyproglou"", ""confidence_score"": ""0.85""}, {""label"": ""bank_account"", ""value"": ""225824628259504322"", ""confidence_score"": ""0.90""}, {""label"": ""dob"", ""value"": ""08/31/1947"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Kyproglou"",   ""confidence_score"": ""0.85""},
  {""label"": ""bank_account"", ""value"": ""225824628259504322"", ""confidence_score"": ""0.90""},
  {""label"": ""dob"",     ""value"": ""08/31/1947"",  ""confidence_score"": ""0.95""}
]
```",1
"<p>De leningsovereenkomst tussen Montefusco en de bank betreft een bedrag van 392,370.99 EUR. De terugbetalingsperiode is vastgesteld op 5 jaar. Het huidige rekeningnummer is 889934, en de kredietscore is 734.</p>",1,0.85,1,"[{""label"": ""bank_account"", ""value"": ""889934"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""889934"", ""confidence_score"": ""0.85""}
]
```",1
"<p>Portefeuille d'actifs diversifiés selon les directions ordinales SO.. Banque BIC: DCUTUS5S. Responsable: Xiuxiu, Horticulteur. Numéro de carte de crédit 3170617457563926275 utilisé.</p>",1,0.99,3,"[{""label"": ""bank_account"", ""value"": ""DCUTUS5S"", ""confidence_score"": ""0.85""}, {""label"": ""name"", ""value"": ""Xiuxiu"", ""confidence_score"": ""0.80""}, {""label"": ""credit_card"", ""value"": ""3170617457563926275"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""DCUTUS5S"", ""confidence_score"": ""0.85""},
  {""label"": ""name"",         ""value"": ""Xiuxiu"",   ""confidence_score"": ""0.80""},
  {""label"": ""credit_card"",  ""value"": ""3170617457563926275"", ""confidence_score"": ""0.99""}
]
```",1
Votre messagerie indique des réceptions depuis l'antenne 74:1d:e3:5e:3e:61. Une convocation formelle sera envoyée prochainement.,1,0.9,1,"[{""label"": ""ip_address"", ""value"": ""74:1d:e3:5e:3e:61"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""74:1d:e3:5e:3e:61"", ""confidence_score"": ""0.90""}
]
```",0
"Pour renforcer l'estime de soi, participez aux séances de groupe. Horaires et lieux à vérifier sur https://marchal.fr/. Identifiant nécessaire : 32123442393340937813543, code PIN : 235664. Adresse Litecoin pour support : LUqKzbY2eCrlMA4QbuBc8jKIFu1YI1ISH5.",1,0.98,2,"[{""label"": ""url"", ""value"": ""https://marchal.fr/"", ""confidence_score"": ""0.98""}, {""label"": ""username"", ""value"": ""32123442393340937813543"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""url"", ""value"": ""https://marchal.fr/"", ""confidence_score"": ""0.98""},
  {""label"": ""username"", ""value"": ""32123442393340937813543"", ""confidence_score"": ""0.85""}
]
```",0
"Hoi Stage, als je je NL5SPJ 1929823974 en 7535 bij de hand hebt, kunnen we verdergaan met je sessie.",1,0.9,2,"[{""label"": ""passport"", ""value"": ""NL5SPJ 1929823974"", ""confidence_score"": ""0.90""}, {""label"": ""national_id"", ""value"": ""7535"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""passport"", ""value"": ""NL5SPJ 1929823974"", ""confidence_score"": ""0.90""},
  {""label"": ""national_id"", ""value"": ""7535"", ""confidence_score"": ""0.85""}
]
```",0
"Buongiorno, il veicolo con targa HX347IY ha bisogno di un aggiornamento nel sistema gestionale.",0,0.0,0,[],,"```json
[]
```
The input text does not contain any personally identifiable information (PII) as defined by the allowed labels. The vehicle registration plate ""HX347IY"" is not considered PII under the provided categories.",0
"Hey Luri, di we confirm the terms for our liability insurance? Non-binary should check County Road 297 for consistency.",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any specific pieces of personally identifiable information (PII) as defined by the allowed labels. ""Luri"" could be a name, but without additional context or confirmation that it is indeed a person's name in this scenario, it cannot be confidently labeled as such. Similarly, ""County Road 297"" is an address component but lacks sufficient detail to be considered a full address. Therefore, no PII is detected with high confidence.",1
"<form action='rescue_adopt.html' method='post'> Naam: [null], Land van geboorte: Nederland, <br>ID-kaartnummer: [null] Adres: 3208 <br> IBAN: NLX1D71701338185, Geboortedatum: 10e juni 2019</form>",1,0.85,2,"[{""label"": ""address"", ""value"": ""3208"", ""confidence_score"": ""0.70""}, {""label"": ""dob"", ""value"": ""10e juni 2019"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""address"", ""value"": ""3208"", ""confidence_score"": ""0.70""},
  {""label"": ""dob"", ""value"": ""10e juni 2019"", ""confidence_score"": ""0.85""}
]
```",1
Don't miss our session on updating Red Feather Lakes regulations affecting educational policies.,0,0.0,0,[],,"```json
[]
```",1
"Geboortedatum: 1940-05-16T00:00:00 
Naam: Luitenant-kolonel 
Email: klraunhardt@gmail.com 
Staat: NL 
Gedragsmodificatie: Positievere mindset.",1,0.99,2,"[{""label"": ""dob"", ""value"": ""1940-05-16T00:00:00"", ""confidence_score"": ""0.98""}, {""label"": ""email"", ""value"": ""klraunhardt@gmail.com"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""dob"",     ""value"": ""1940-05-16T00:00:00"", ""confidence_score"": ""0.98""},
  {""label"": ""email"",   ""value"": ""klraunhardt@gmail.com"", ""confidence_score"": ""0.99""}
]
```",1
"Bonjour Sen, n’oubliez pas de confirmer votre presence a la formation a Grilly le 13e septembre 2017 a partir de 10:40.",0,0.0,0,[],,"```json
[]
```
The input text does not contain any identifiable personally identifiable information (PII) based on the allowed labels. It mentions a name ""Sen,"" but without additional context or confirmation, it cannot be definitively labeled as PII under the provided categories. The rest of the text includes general information about an event date and time, which are not considered PII in this context.",1
Enhance inclusivity by monitoring all Male employees' progress. Send periodic reports to zoiavhrsjjjq98@gmail.com. Initiate new programs at Crow Road with the finance department's approval for a budget of HRK477.1474k.,1,0.99,1,"[{""label"": ""email"", ""value"": ""zoiavhrsjjjq98@gmail.com"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""email"", ""value"": ""zoiavhrsjjjq98@gmail.com"", ""confidence_score"": ""0.99""}
]
```",1
"Codice OTP 8.7136. necessario per accedere alla piattaforma online. Aggiorna anche dispositivo (USERAGENT Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/54.0.828.0 Mobile/49I868 Safari/533.2).",1,0.85,1,"[{""label"": ""ip_address"", ""value"": ""8.7136."", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""8.7136."", ""confidence_score"": ""0.85""}
]
```",0
<html><body><p>ID Card Number: LV0315979</p><p>IBAN: DE06 6P4H OSPA UAP7 NJ8C KF</p><p>Date of birth (Mother): 13/07/1992</p><p>Child's date of birth: 13/07/1992</p><p>Salary: €197577</p></body></html>,1,0.95,2,"[{""label"": ""national_id"", ""value"": ""LV0315979"", ""confidence_score"": ""0.90""}, {""label"": ""dob"", ""value"": ""13/07/1992"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""national_id"", ""value"": ""LV0315979"", ""confidence_score"": ""0.90""},
  {""label"": ""dob"", ""value"": ""13/07/1992"", ""confidence_score"": ""0.95""}
]
```",1
"Guten Morgen, wir benötigen Ihre Jugendkonto und L0319295 für die Gesundheitsversicherung.",1,0.85,1,"[{""label"": ""student_id"", ""value"": ""L0319295"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""student_id"", ""value"": ""L0319295"", ""confidence_score"": ""0.85""}
]
```",0
"Formulario de Protección de Datos|Asegurar el cumplimiento con las normas de protección de datos en e-commerce. Datos requeridos: Número de documento FACT-201301-5426, IBAN ES4714554400591409121057, Valor de la transferencia 553365",1,0.9,2,"[{""label"": ""tax_id"", ""value"": ""FACT-201301-5426"", ""confidence_score"": ""0.85""}, {""label"": ""bank_account"", ""value"": ""ES4714554400591409121057"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""tax_id"", ""value"": ""FACT-201301-5426"", ""confidence_score"": ""0.85""},
  {""label"": ""bank_account"", ""value"": ""ES4714554400591409121057"", ""confidence_score"": ""0.90""}
]
```",0
<p>Bericht zur Wettbewerbsfähigkeit im Hotelmanagement. Erstellt am 05/05/1999 durch Jäkel Hentschel KG. Ansprechpartner: 001.33 917-0165.</p>,1,0.85,1,"[{""label"": ""phone"", ""value"": ""001.33 917-0165"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""phone"", ""value"": ""001.33 917-0165"", ""confidence_score"": ""0.85""}
]
```",1
"Phase one of the plan requires assigning responsibilities to key roles such as Intelligence analyst. Financial transactions should be monitored via 7850988355092 and 7850988355092. Security compliance remains essential, tracked using KF06548VT. Keep updates for account 7850988355092 within the outlined timeline.",1,0.98,2,"[{""label"": ""credit_card"", ""value"": ""7850988355092"", ""confidence_score"": ""0.98""}, {""label"": ""license"", ""value"": ""KF06548VT"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""credit_card"", ""value"": ""7850988355092"", ""confidence_score"": ""0.98""},
  {""label"": ""license"", ""value"": ""KF06548VT"", ""confidence_score"": ""0.85""}
]
```",1
Aktuell haben wir Nordosten wichtige Projekte laufen. Kontaktieren Sie Präf über 077181656848641 für mehr Informationen.,1,0.85,1,"[{""label"": ""phone"", ""value"": ""077181656848641"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""phone"", ""value"": ""077181656848641"", ""confidence_score"": ""0.85""}
]
```",0
Élève: Age: 20<br>Email: ubfaizi44@tutanota.com<br>Organisation: Blanchet<br>Gendre: Homme<br>,1,0.99,1,"[{""label"": ""email"", ""value"": ""ubfaizi44@tutanota.com"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""email"", ""value"": ""ubfaizi44@tutanota.com"", ""confidence_score"": ""0.99""}
]
```",1
